xc,yc,a,b,theta,xc,yc,a,b,theta
4360978.6123701865,-6681933.804729462,50934138.45126965,51045876.800281815,-0.5518529572517094,-2951309.2603905173,3573803.584201079,36706093.10166834,36659601.13341997,2.2410118971880717
3953817.4738147883,-6842575.505643884,50899517.344238274,50971442.73091979,-0.4514823988622041,-2711629.8380274028,3657383.6327670245,37186942.11696564,36438432.42020522,-0.9643527122848342
3464927.892501775,-7002789.132882456,50789678.46244724,50858019.74125799,-0.6048925066480777,-2374273.5308100753,3715213.6677787416,36593659.518041156,37267639.805509426,0.528156432514949
3247295.990823322,-7083480.46606001,50751438.513328664,50827817.20158282,-0.6595076574212378,-2225302.800286962,3738417.053349297,36661183.24305671,37313036.89951771,0.49653395513784326
3236722.616858084,-6946040.387190457,50619526.00758112,50696220.71336425,-0.6032384520856503,-2235371.425279977,3644865.5732079917,36763799.77356386,37409333.708824456,0.5058692442187378
3122865.1205281396,-6896899.94884584,50505531.09848459,50590535.36539295,-0.6386712439295342,-2180519.0165834017,3628915.655945784,36856294.40973075,37566524.8586441,0.4726257910111133
3116433.8279532986,-6759739.515134266,50333415.94571795,50433398.99789289,-0.8580742780288799,-2175797.706233804,3488184.8661767542,36976429.049499914,37585872.30663149,0.5103593540501744
3195888.7015325422,-6538359.444420867,50162995.447355665,50266030.07267773,-0.8299134388628516,-2262102.7868680144,3405377.094462198,37034710.85436199,37681872.38055066,0.547009824329634
3213364.414234762,-6323671.610550936,49991841.34268021,50080063.705820724,-0.7387721605917041,-2294303.134135187,3261838.3370661275,37162371.77912117,37779446.122731075,0.5658218920963598
3250538.757243337,-6169197.058703123,49861741.84756313,49951302.21963098,-0.7017856539135751,-2321094.0755499545,3131160.4245981127,37262440.378558934,37827418.23450739,0.5772525559903783
3270005.315199713,-6007061.73112088,49673179.28392393,49796098.3074624,-0.7723620522765111,-2347819.966760096,3034587.2697855425,37349652.509654544,37916671.35784587,0.5931282016692344
3253949.50771971,-5794678.410102684,49513153.69392612,49605314.232191384,-0.6262309538426335,-2360208.490278627,2892486.6165672895,37479170.80492606,38014260.65370111,0.6132760236413619
3265675.0527038206,-5630769.136283171,49321448.58286509,49442949.84064005,-0.6971256949305727,-2379090.5636539776,2766475.7317998023,37588906.62265243,38107710.578832984,0.6343287668431571
3199806.817488146,-5582879.083592627,49230822.496443525,49354032.53279876,-0.7001423637293942,-2341857.8344751797,2702530.9170466075,37679488.211631335,38186768.24216224,0.6331471925921653
3202413.341048538,-5457684.726355999,49099754.538606934,49230926.73905102,-0.692021332344572,-2356263.256745144,2595563.879681009,37771307.23640597,38269078.03822347,0.6497909426363497
3129662.601895929,-5312756.457115226,48957079.39286592,49062346.312741995,-0.6198190309556353,-2345030.3317469144,2500215.830156767,37889942.86861679,38413874.29240965,0.6709987732927077
3143535.1195363905,-5166222.9711015355,48777959.48971573,48920482.065212816,-0.6474892278841854,-2343136.5639254577,2377012.597579838,37986360.211935215,38453846.31554695,0.6770459820533997
2872578.12897133,-5281909.911458139,48729068.79951966,48870889.16334549,-0.6843654276377727,-2160443.455776524,2442941.290396706,38086351.50807948,38574756.46555203,0.6330540542331277
2643773.8083028584,-5351101.955493795,48670835.42591114,48802094.15965839,-0.7857389417398059,-1996666.4073177413,2434858.305088723,38218146.992969185,38690158.74966835,0.573320004525263
2339510.57737099,-5386757.586365492,48606036.47183956,48699034.50912575,-0.736460979477861,-1782239.2692639106,2393000.5550494143,38403222.50955309,38828653.69634275,0.5334534330032831
2103162.1983110067,-5475566.95739801,48505198.2845198,48653826.67844611,-0.8741145475354496,-1596877.3371118736,2357550.2193605113,38560597.778914765,38964515.605835415,0.48769643771193255
2054047.5179154605,-5292532.601094098,48377174.905241266,48465557.048701204,-0.7643989653748713,-1586955.6711164995,2234662.817561489,38698794.92456934,39089627.53750815,0.49893104358313106
2033803.5265911294,-5156741.525425564,48222362.54942006,48315279.96039242,-0.7665556452834695,-1582081.6603692598,2131145.9752735645,38810766.02626035,39189251.35676719,0.5110145341535949
2035384.3035965175,-5049517.6137398835,47991862.867747635,48169160.284432225,-0.9096470219239026,-1575350.126303433,2031335.9536795504,38917480.09318277,39279831.37794823,0.5229544940425745
1983258.311856137,-4878425.004395346,47855849.41480729,47991277.159485295,-0.7823721441221703,-1555037.7122813815,1907695.6726457227,39058381.537316926,39406575.9848713,0.5316129528121679
1922862.9940152352,-4722923.645125719,47716635.4687496,47811139.833203934,-0.7550052636666919,-1530681.2880182615,1782469.958366462,39531410.33755826,39200984.660746284,2.112626788498185
1879840.0433067537,-4605916.964433847,47523771.44195643,47647222.19070394,-0.8853461306046808,-1503603.2399017445,1659452.9467808995,39661066.467920214,39343320.811113976,-7.307014420430648
1843096.8299999265,-4474150.029211813,47411909.37493296,47508857.55291026,-0.7415617580342628,-1484681.5454107618,1560595.040035712,39546956.69675407,39620402.9588456,-8.665256682977674
1786904.309203473,-4344767.389173058,47246050.40364128,47342487.32371901,-0.7382153433806641,-1457950.4464800316,1444716.1601292707,39888904.27298583,39587329.31166825,-4.1506931701918415
1720187.8530311342,-4239799.781486026,47097429.1460827,47194648.25334453,-0.741658644628121,-1411177.9995162743,1324000.0281617288,39855232.91200225,39881827.10888691,-5.771628609332972
1644042.882450374,-4197521.152188947,47017241.89986987,47108587.743797235,-0.7284795742351825,-1358193.304457037,1243030.652787644,40028834.514184535,39931558.049336754,-0.963370224136384
1603756.385491787,-4107679.233687318,46987706.823174216,46894307.000901595,0.8459483743768924,-1331856.5718717286,1143668.0862309597,40215086.35583017,39959753.881572746,-4.148423105628241
1602451.2917355942,-3940475.9248195994,46808348.9872728,46668753.94947526,-5.487540403396925,-1329514.5729627893,1107609.4882675551,40178100.75183635,40081495.21661169,5.238084941074221
10248427.008035144,3720713.7081673616,54331731.45273886,54179507.37152463,0.25566671301217564,-6004282.58942479,-2454802.3473922103,35014473.33646046,33868188.88015304,0.3771387628681556
10836752.780306388,1384479.8551567073,54177359.72029067,54144711.13049588,-0.4496005981666255,-6333178.694741096,-1042240.1548263641,35086753.31170675,33956150.95787509,0.14922343190981424
10614352.176001456,1249842.0372238294,53959273.74631163,53910457.310881495,-0.43647795056767125,-6289308.392869067,-1012613.7337865251,35209579.97588604,34051893.29484331,0.13844171386748638
10410194.894845968,1016578.8356149674,53843870.46797914,53718548.42154782,-0.07792322788411818,-6211944.123022102,-929674.2531124617,35233702.92728327,34150465.05512908,0.13361151952452033
10344157.401194388,-1306079.2866158134,53664028.67972569,53614468.7815833,-1.0388977296005708,-6194248.945544112,475151.92860492016,35368443.35792764,34261254.906821124,-0.10256446326854397
9837657.858533727,-3132980.5031947736,53581978.84962794,53545956.25624721,-0.7027859867905282,-5913033.367787668,1559297.722031711,35414109.14221404,34367725.32701052,-0.27161231286120446
9004154.248440584,-4992771.815946998,53465798.774928376,53507486.41178017,0.04557096864982713,-5427314.182395068,2665504.83289031,35504784.726535976,34462776.803283334,-0.47240926599741695
7961294.807976632,-6259477.596510518,53444451.588767484,53348720.53023439,-0.8621229203150979,-4861634.086014907,3451265.370753382,35620663.08124412,34588561.377927005,-0.6421836412152593
7987724.16179881,-5986608.418206637,53189703.12816206,53175656.76210944,-1.1373081060569064,-4883089.542046996,3251747.6564210346,35685315.40803088,34700946.44974271,-0.6106884804669582
8070833.137932031,-5498099.953556508,52950456.696895376,52973636.83567893,0.08961392591355449,-4982918.502565051,2942355.20773745,35779632.578403056,34816573.355959974,-0.5563079947763018
8119320.55753384,-5194695.0261434065,52808867.03998158,52850535.96693931,0.08811859813250125,-5052523.588304433,2738214.6907902583,35854845.13853743,34881278.562865876,-0.5118187913628516
8157187.654016272,-4835652.078272234,52655389.94381241,52670451.47296997,0.05752840619895572,-5109046.486109272,2507388.9853079254,35935042.03123251,34964644.847996995,-0.4812265032312269
7699421.648060027,-5381188.830845124,52534978.45710116,52580307.660013214,-0.1534997048834668,-4835884.2261628425,2814328.8407100397,35995568.73456369,35074024.15848181,-0.5584206914026723
6762324.250711851,-6355599.187982782,52380354.012545615,52474949.82384704,-0.09415312463057236,-4268711.712040937,3408068.171065626,36115532.168190494,35236545.086075984,-0.7015750395972236
5897168.022451653,-7074389.980889677,52389242.69169015,52298720.443180345,10.784681822197864,-3732859.510480483,3828019.3356694556,35772056.49525842,35759565.31213623,2.2488431059907636
5667096.850060279,-7077580.752283176,52197035.532171845,52253687.5417971,0.015831494329632125,-3635097.255477695,3825218.75656217,35967428.127950236,35771907.50708524,2.142373031573909
5811272.741886185,-6710190.832608922,51999104.307954624,52058498.376009054,0.008781105012088015,-3773124.3186255917,3631533.385201623,36435050.753229104,35560182.00203974,2.339421393973894
5916533.144796784,-6397447.94968175,51793210.37576332,51805600.38060434,-28.651612297239204,-3838651.471006326,3403970.31672888,36486382.24267622,35679388.682245195,-0.7596605019206032
5877561.733267525,-6153043.65322306,51599206.88283321,51661910.8805008,-0.07403700831417961,-3878801.310786495,3268728.129982283,36625174.35292162,35784908.94222799,-0.7474849816777258
5238037.5661301585,-6578563.625137183,51547677.52376397,51480434.47713904,1.3374734288378078,-3460305.8507841206,3503782.123462318,36356100.09733183,36233822.13129514,2.063927466982122
4668436.512963222,-6879542.696449401,51391316.94124679,51402837.278305,-3.600934797278196,-3107674.362842766,3674859.5761594037,36832184.258722916,36088414.893550344,-10.330250163573334
4088782.233453817,-7180929.027618104,51214208.765212886,51333810.63424637,-0.706450392645985,-2741639.704783717,3843771.7855803114,37019059.544153154,36232928.94057005,5.285365967294263
4111247.739951968,-6912902.773872795,51064732.91308723,51127817.90218662,-0.4932601524605401,-2792459.0978347026,3674462.656122609,36644538.627743594,36809904.29366078,41.22231485725566
4217012.453833099,-6757155.23444054,50869941.35995137,51011238.99726646,-0.7074429572969989,-2847894.5908275684,3524633.406502334,36453305.273760974,37138115.69534981,-2.5062011588467477
4224122.095414984,-6478590.506023648,50726600.267964475,50808807.544050135,-0.40646031380433045,-2915847.1161742504,3389751.714531596,37277834.5070432,36559472.516094334,17.95231681842475
4350130.381028897,-6209809.959558608,50526367.00831546,50625779.7221439,-0.67273054294584,-2996012.4807154196,3219667.9891259903,37290431.521951355,36635692.46957502,-7.154675500054642
4392422.782842168,-6033967.291165928,50424320.712375596,50522631.5180492,-0.459730080505498,-3056379.430609746,3142614.4612669563,37012101.08967506,37006934.299162515,2.3577916789811173
4493596.622138688,-5819194.258780158,50295033.39073406,50404941.157280624,-0.43402596134572186,-3143249.575962412,3014683.676958076,37076434.62694665,37030152.75717158,376.3309402250361
4435274.630494904,-5698611.594730398,50156532.077428125,50262337.13338608,-0.449328335927655,-3104857.8798761913,2914714.6001765304,36823657.03572822,37451873.422760196,0.7577897224866402
3981245.0019487515,-5991863.180007515,50096729.24603732,50207411.07971862,-0.5882848418384014,-2812964.2590504996,3074111.5518922675,36949534.9399327,37597190.65892691,0.6901914567218466
3658121.398368664,-6116222.655726332,50016943.664522804,50122313.10535504,-0.6376435014444498,-2584867.9824778545,3101631.1113270423,37089392.59240306,37678190.962708175,0.633200962376697
3231194.77782644,-6249651.500909524,49903846.05613797,50008003.57604513,-0.7162068619313711,-2302927.1040775916,3146670.779707844,37262211.1377629,37838313.66239267,0.5684331950682143
3024480.0843595,-6331474.85187672,49860244.64490799,49979802.24678267,-0.7638269376670165,-2170576.7040872597,3220390.717917939,37297100.33259922,37909028.830905765,0.5458726643954412
2662147.957146208,-6369949.055574296,49788741.94797294,49862128.52872921,-0.7141471472075017,-1918613.2521275566,3185080.7615263863,37477502.33536756,38017526.78230437,0.48177131605625534
2401050.210024994,-6449072.128812699,49743931.36916624,49824708.599235654,-0.7562320128571187,-1739459.171144751,3203368.326325016,37578162.69058087,38138758.53489175,0.42847025198079247
2162662.073779286,-6461715.24875723,49686059.95567331,49750934.864172116,-0.7931592337108566,-1585506.1362684895,3211155.338741052,37662092.575045034,38224822.02702381,0.4158695726578021
2105106.626753615,-6357784.310134976,49555891.92957252,49622401.890268184,-0.7893592940252392,-1545300.2501985056,3112207.1467407546,37789088.35050107,38320725.296688154,0.3960273541557786
2119808.037087176,-6200049.328930826,49444535.97773565,49344669.56875819,3.703314776206042,-1560154.8131331077,2970868.415060752,37930720.78059524,38413322.94366536,0.4170463517649181
2102826.776269901,-6051236.643922821,49208939.5951348,49304195.094175994,-0.8351898724002367,-1556517.64244696,2893700.4413140537,38022923.39259077,38495097.73023548,0.42389694154582525
2065343.437737606,-5953632.444484069,49117336.63688485,49195897.64634093,-0.8307204660277392,-1539843.4490091898,2839857.709810767,38094224.45293899,38557340.462791905,0.4250368824895109
2069742.500223235,-5794176.417126668,48949774.114795476,49032441.964122646,-0.8298958685093731,-1555003.3237912375,2720875.2632888258,38220009.988584414,38669026.57678653,0.4406516801654552
2066865.547096058,-5730774.857969189,48881950.49167044,48862108.78721229,-33.92012694298557,-1553132.1372220074,2630994.5393650983,38317957.09484882,38750818.994411655,0.4494974941688534
2033754.9365184125,-5600410.317032179,48735305.56837601,48697550.34496736,0.5541830736368527,-1538421.6136235856,2521063.045976318,38449613.74755945,38871397.905867524,0.45506442201139574
2035199.6178138803,-5451328.62589932,48570917.73709758,48658176.756021194,-0.827703029234827,-1557490.7602777288,2441107.035848357,38524903.61661451,38938165.80656192,0.4716886469799285
2045392.2979860855,-5310022.163228585,48376526.26688224,48504419.95610326,-0.933859288616334,-1567742.1767247282,2351655.6761206645,38615076.83600304,39013637.26151662,0.4849268982405432
2014815.8096560687,-5134758.851905212,48230782.56769055,48323809.12614396,-0.826052912610362,-1564708.0977069659,2230019.1336833034,38747554.36976601,39135235.38527904,0.49958221386120616
1980020.5573588663,-5016840.05770583,48109441.86937957,48103147.366677,41.74874246594844,-1553653.5448137897,2120602.6287280535,38879240.44602484,39275971.43432703,0.5156443325906118
1991317.9971392993,-4942116.804422075,47974641.62617803,47990611.713136256,-1.0923465031330748,-1546501.3167256084,2033184.1949261888,38961358.23520382,39318341.917972565,0.518129523321111
1981452.8841254858,-4811755.906674115,47819091.20090699,47956962.360962406,-0.8045700244463568,-1555591.3741117262,1957039.1668576186,39034492.33797972,39390856.48666533,0.5306437485769977
1938147.9042914016,-4675536.634402069,47705555.01454325,47802639.13115937,-0.7873521410692413,-1543256.4081703133,1843704.803542427,39498696.64376126,39156344.04891027,2.112851698493977
1935260.645626016,-4611849.452423555,47549224.60220988,47703349.21770364,-0.8751811662870976,-1534844.3107591588,1745032.9532559465,39256606.26073569,39583779.156230144,3.693904531383849
1857696.3933060113,-4521833.630773304,47455477.803218566,47578522.98830022,-0.8961534828472909,-1485644.8410088648,1659390.267010335,39508193.187026225,39494875.64806208,-7.252454443087409
1763398.9127075432,-4458104.188041464,47383454.580996715,47479053.64250284,-0.7827572863755003,-1427069.748855586,1584985.9815975851,39791350.793570384,39489143.9391647,-4.174888566474591
1721084.164389037,-4352104.9528212445,47189242.71224764,47323186.747086465,-0.8934602108668014,-1396320.5315910848,1461195.021401344,39922150.169194296,39632760.51257684,-4.169651755482343
1696130.900872747,-4282643.499910609,47077070.29954651,47228765.703408726,-0.8811572102147727,-1384682.2916648865,1399362.5931227044,40010375.77019341,39707663.62965955,-4.153779244327363
1617712.9445087241,-4143925.4930598303,46971601.0427705,47066993.91348181,-0.762501611939948,-1336201.1731106138,1270443.7618368394,40121281.42314411,39856646.33947004,-4.1614934481640775
1559980.1778237391,-4020052.3097391087,46904618.78103176,46812281.45678726,0.8187312970284076,-1296533.1335593797,1142074.82238261,40085023.45245984,40119892.99645504,0.5925572402072535
1548234.0724268458,-3907993.313105364,46767749.78776154,46652528.54155329,0.6996402073133171,-1293018.945227337,1088311.01904659,40057299.70920456,40300035.322777994,0.5729518398848428
1528945.476001778,-3722735.3929615514,46587126.640857495,46488414.163866445,0.8082219326057759,-1287424.158222408,1039833.6258524959,40185478.100662045,40256617.623782665,0.6956176167913076
1499581.6588843025,-3534094.660973227,46377315.23514365,46267814.45241572,3.9104572845379204,-1270187.5039059096,965334.6664917758,40408875.47797002,40183717.70447544,-0.965099808255299
10244288.635250393,3718980.039186635,54331988.574704014,54175972.00299462,0.2605887472677822,-6008346.058697853,-2454936.7560789054,35021779.11369681,33868087.59844716,0.37494200230295427
10842945.256567819,1251299.0625565632,54164117.91628941,54124724.83802519,-0.5957619756080593,-6338131.879662669,-984102.3690742354,35092767.50148194,33962656.534020126,0.14488063591700015
10667748.156594839,633974.370177853,54003524.07232993,53917556.843179315,-0.33293455299821767,-6302230.856763856,-656151.8537484588,35173516.85635802,34069086.69925816,0.08631111985345391
10507391.016028972,206948.88507466795,53885993.47792363,53767310.543042876,-0.1355907623452391,-6292134.839273796,-444533.5613859911,35279023.44711071,34137951.15049024,0.04423016698136477
10394864.892913701,-318434.9555258037,53748459.60718419,53646083.65673446,-0.27330233267441034,-6250180.078289185,-163472.36107304276,35337108.872560255,34212448.519708574,-0.0014222124847385474
10159300.977490047,-1692510.7790317943,53657356.21789871,53547129.692793615,-0.32503096759416505,-6151657.4765264215,695295.5118893482,35422479.3695246,34301677.25046314,-0.140621706872508
9554374.235029856,-3744189.3594669634,53475634.56905733,53514143.43249137,-2.3693124345434757,-5763127.428211032,1900835.6010677873,35463744.86552707,34429268.62665223,-0.33403398130818124
9207048.03008292,-4386125.794755937,53395507.047292605,53395423.83882156,-32.92220874962321,-5598152.475408355,2298403.5948580643,35571251.44148016,34486803.022508174,-0.40106459866187477
8193890.71740831,-5860959.177541493,53265709.577303424,53293127.279263586,0.26366484572444054,-4994254.399680545,3168672.314050652,35628112.33560625,34633312.5877292,-0.5812298120993704
8111272.043909096,-5829704.579454564,53169760.10565967,53200616.18600016,0.11083385092484234,-4965149.719480435,3133396.6265423377,35681490.115226336,34695910.26669135,-0.5779733770160804
8064503.36319874,-5539134.625543666,53040066.53912129,52978672.899496466,-1.078769723036872,-5000354.60210308,2965397.368969725,35793824.39216254,34795764.350277305,-0.5491870954007078
8120812.846127719,-5120731.963356173,52727819.318031155,52822453.49290318,0.1028128657255365,-5045347.863876198,2689143.2336790855,35865357.14992215,34911523.828025185,-0.5181889925233947
8088681.842567207,-4759358.069001583,52515476.490734905,52603260.96387772,0.13220221088115444,-5108867.753891955,2477380.5657219007,36022313.07872345,35008502.34909765,-0.49448746286203077
8000661.5510940775,-4591515.651049596,52363921.45395233,52418928.11919604,0.013455727223210943,-5049014.677154914,2312915.5834637647,36022022.98096145,35124658.02282606,-0.4587887637263853
7713089.195221537,-4927092.823743717,52189703.5185623,52316530.45093076,-0.20046278133892248,-4892428.93469147,2511166.3534985143,36139957.00202501,35217426.615735464,-0.5132726566491213
6861904.005447367,-5865109.821202328,52191130.31133368,52131390.09150911,4.506202223298066,-4408829.345860308,3091755.436861609,36269086.75915462,35364828.42171064,-0.6338315994935482
6763939.014923193,-5792185.91747256,52029424.68280519,52098242.76563871,0.1426295283637948,-4356655.316005244,3028139.4819032294,36301848.80086757,35451113.829424255,-0.6450474239087747
6531849.436892954,-5924052.036442447,51925407.27827555,51994830.6248601,0.048912409312491474,-4239371.758051508,3098204.3945956333,36394160.83028272,35532962.28778745,-0.660825529294116
6233555.66134416,-6149264.1079197135,51804434.58567854,51904840.82217778,-0.22973828437241253,-4074258.5196190276,3248475.166697635,36503560.17656018,35606668.97835273,-0.6967268953267708
6231268.152120085,-5882035.31826583,51684212.23727823,51598500.201431744,-8.31595529416486,-4082757.074396082,3045417.1630363557,36558241.21023218,35736933.464920804,-0.6788190894704161
6284773.867798531,-5611981.683390428,51440183.338497825,51555152.84480425,6.055965674378585,-4160596.9985322463,2878343.2483230624,36654519.42736679,35804648.90688443,-0.6369942944046165
6268518.265162449,-5385568.221103131,51226947.790230125,51379157.1157469,-6.516419171091216,-4140702.54452942,2694541.2385832425,36688802.693457164,35928712.30058134,-0.6217826697002434
6177304.686702747,-5151430.19814285,51065814.12671701,51159155.3736257,-0.11880023840224611,-4146460.6981629943,2543318.0890827496,36808412.39934005,36041864.479192294,-0.5997628664663762
6243134.7117599845,-4770731.974085919,50879955.40084128,50972896.8889825,-0.053897571723941905,-4222725.321201519,2312355.832821936,36867297.41696373,36113339.29568639,-0.5602516058597979
6057083.404264817,-4982548.480051006,50921065.61375042,50803960.085905984,7.548677379752379,-4089097.4490756113,2427148.255077102,36901680.29358193,36175169.96514367,-0.5867993158114263
5738219.862073551,-5232567.729851087,50845072.04037289,50751110.885092914,-1.7806840205955072,-3917905.783443357,2594012.0759487464,37023429.098042734,36266711.2722592,-0.6540053741150743
5422161.417433757,-5435798.064037967,50659013.85997995,50750017.818714455,-0.1783146714893011,-3705115.812799097,2676867.827790888,36641048.89997342,36799935.63561031,1.056778360209006
5208862.675421886,-5587510.494937146,50587698.259405665,50692037.05352061,-0.25090946981266343,-3572310.0767059326,2749703.076063416,37153949.561115175,36478335.46582017,-3.856603674538584
4948734.468254895,-5764003.365740095,50523321.94314356,50634418.01722539,-0.2916277259820223,-3423568.009988277,2858591.802978856,36562263.83143139,37279208.00895566,-11.768494644357622
4793764.429632459,-5835332.095766901,50440205.527130194,50570886.932695,-0.37299086428579703,-3304769.265988174,2865178.706428971,37293724.38492346,36642147.83676037,5.5062072800018775
4620496.547713709,-5893438.494763259,50405208.1708609,50500096.50313479,-0.40535934062294116,-3202754.0221293187,2915415.2866331963,36692381.99752003,37335856.19247201,0.7696426890783646
4410348.84822924,-6009653.148993878,50366952.78237688,50454586.768716484,-0.39376178518407356,-3072920.8781738193,2959970.0554565964,36774217.94293334,37414113.324425034,0.7385609177712708
4479788.356267281,-5799530.935566754,50159267.987411804,50305746.3651321,-0.4758258169627259,-3136343.8287947644,2849695.978975828,36837529.129999235,37508088.491076656,0.7466486274764534
4417228.616817399,-5610583.106421818,49984511.09771653,50106602.93920556,-0.46295011321325574,-3114626.10195973,2691366.9523515697,37261284.60084299,37277863.86679307,-2.512680542810664
4438273.165212777,-5406374.98488856,49836070.51950423,49950608.52430828,-0.4591025761226448,-3166321.934236324,2571784.033510928,37296044.40746782,37400031.82730798,-2.2733873296748057
4100674.980170492,-5583530.4236359885,49779727.23669553,49880829.000008166,-0.4197951860861832,-2951356.3605408696,2711091.7539987047,37133315.25308964,37775491.22302728,0.751403805704888
3834254.936311039,-5714155.8199913995,49643994.97363797,49795758.54157701,-0.5759664619276557,-2746196.785499003,2740146.096521878,37273761.20932697,37863680.91904773,0.6966093973519778
3499034.43282083,-5828833.659516407,49552768.088834204,49687041.59420669,-0.6945835188907078,-2523241.825130471,2765263.245036628,37430106.606671624,37982053.39496606,0.6583093167543842
3129651.5234537367,-5934192.186449851,49452866.21534844,49577462.71970995,-0.7480841464195157,-2279918.739475881,2802406.7308168546,37594764.234959826,38144943.88549325,0.5985066118785596
3101377.5844404954,-5802026.489724994,49366307.40591956,49457780.47151201,-0.557899258130675,-2272752.278526636,2695425.937813704,37693732.753145136,38201433.89487389,0.6116367831605651
3089556.135194051,-5716150.118491663,49218382.06461517,49342403.16070173,-0.7006661135322219,-2267117.6176123293,2600498.5960404836,37789760.095525675,38281967.53081127,0.620239922010106
3077105.4320296226,-5569017.537619001,49077641.68891049,49198582.0145241,-0.6580504535944873,-2273312.23071579,2500453.9346595784,37880984.2001075,38360200.157579936,0.6359700512390466
3020769.3301638085,-5411516.272999342,48904740.526044846,49015166.84423844,-0.6635525061297647,-2260359.706800859,2391298.4739148,38008470.511401646,38499169.73695543,0.6361205887472758
2959986.4088254115,-5254500.137418925,48731990.58426024,48836987.821759544,-0.5886175097543124,-2228842.2677804716,2254949.0265495274,38149641.91714912,38593377.606794916,0.6593791993112909
2936852.676904492,-5170357.392265379,48594986.81360769,48719933.85523361,-0.697040030284491,-2220417.2548111463,2162490.1228481266,38242873.56972697,38681213.953314885,0.6685406855313877
2883098.192858394,-5018424.3810454905,48451017.76998681,48559463.61084454,-0.5540745589645877,-2200157.371559966,2053798.8816403707,38356690.142793424,38777553.57496929,0.6802685078191901
2864273.820497454,-4957837.377471139,48326640.8625915,48475548.70899339,-0.5927938389796374,-2189777.241480404,2010182.7747398342,38849638.41609485,38412415.551949844,5.389333687326187
2763950.4402249614,-4838803.261063004,48198006.20986288,48308401.92663169,-0.5529078497514309,-2135931.430163068,1896523.0803856046,38951586.0786431,38550683.513407074,2.26065385676772
2682173.5605823905,-4805552.167829509,48059277.52679,48210090.82917108,-0.6108683487797751,-2069934.6864862945,1837428.6202003814,38656602.279391535,39039039.75896594,0.6805553775187551
2686410.3614237225,-4694937.666520617,47961998.411835566,48095851.45607804,-0.7065883553052597,-2087747.2412809324,1778960.1790840756,38689887.61407372,39070014.5604333,0.6963442377546322
2600429.4667388173,-4591480.559769339,47803649.02240681,47938163.47238086,-0.7070256840664894,-2037840.714030201,1674106.0081937267,38825412.58601174,39193212.01961698,0.7013191426625837
2584245.3758342066,-4510940.299272744,47653569.04262748,47836647.57511534,-0.6975678342184416,-2016464.3494053555,1622915.5565054184,39234119.099826925,38882167.70415104,-0.8637066746026897
2503784.915578219,-4418924.061428418,47577463.21475703,47715108.079567544,-0.7250918275437686,-1991586.5817710902,1610276.5688418534,38928746.22370927,39311346.10440571,0.7200799824344494
2470703.0808950267,-4279478.597704508,47372838.3823072,47555019.949802324,-0.7148387961513551,-1948445.6162399154,1548001.6020823447,39002456.14090183,39338158.192253865,10.13605810055033
2417051.178668941,-4109747.648313013,47223842.80209629,47383543.41459615,-0.6357434596905626,-1924356.9538262207,1493696.2305554033,39068081.21160958,39394720.44742584,7.003699798084368
2406270.9117429033,-3973787.733804443,47036504.3896169,47229912.46206338,-0.6994012038663667,-1915944.209252068,1417090.4006785506,39255039.97747185,39331246.38635945,6.9453469966606445
2321719.4497423233,-3819300.549818203,46936453.78508662,47054611.27648865,-0.6111113040301972,-1886317.12494122,1314210.7507227524,39550148.02104337,39246005.26758708,-0.8209086213089395
2298725.707952654,-3700667.474314973,46767141.51370272,46907756.219080865,-0.7005113096862298,-1880592.8706650785,1233436.8782448533,39633225.247788966,39319476.80722615,2.3471399372214248
2104849.755217079,-3686137.700304776,46675814.01778666,46792145.22162388,-0.6577091888766627,-1730637.1713472633,1239747.3560425192,39728114.43646394,39447596.092192985,-0.847061817331689
1905640.3047408585,-3736260.685973728,46650443.997988984,46632708.292864814,-2.2542849261647024,-1573585.4117781653,1203125.4948564086,39886431.8968673,39620510.8234688,-0.8964965222951438
1728582.04328662,-3766121.978342962,46651429.491138265,46547969.546361096,0.8291844548961564,-1439294.9485053862,1190457.5693945936,39885431.06829137,39862489.10453013,-4.0124928096331285
1614209.44789011,-3799274.466847604,46614994.12392565,46480884.687335126,0.7956579100406446,-1341596.5643518625,1174710.0759686385,40100733.65660601,39843959.225484446,-4.125063651782398
1461919.810038636,-3740278.2135028224,46491051.73318799,46358528.00355121,0.7265240156025761,-1230323.1855623086,1187829.9019025785,39934712.84576888,40215475.01560208,-2.600706838143134
1305768.5059547522,-3706901.0443230583,46349681.61538358,46333420.28303563,-2.7421831838274953,-1104181.657773997,1165424.1440518994,40035667.85249335,40272908.96822276,13.068836814077148
9396826.849157866,5568420.3968591215,54358677.64411581,54209808.54071017,0.43408699675778867,-5483740.834802097,-3556607.0215116297,34947713.704370804,33797361.83401986,0.5665590134289737
10380764.544486603,3036592.7368854387,54233376.44657485,54088926.62103104,0.1919792289376629,-6106399.105675949,-2052416.6487365558,35065355.46113184,33928376.33066332,0.3128115477908876
10554141.569569923,1758584.0343240935,54079224.46490331,53960643.748573795,-0.005879175000750194,-6233373.260261414,-1322127.869447004,35130158.799330324,34019285.8895736,0.19568011176499747
10445522.071044765,1584594.1672536533,53940194.20106189,53829274.921163626,0.020252431052126253,-6215617.669680999,-1247788.294623677,35201738.13006789,34078976.32623191,0.1813442772247925
