a,e,i,f,fuel
42858409.036690876,0.015482395035837987,0.000916778154606793,5.801082414857392,218.94896202087398
42873630.834083624,0.015950726149663468,0.0012240585299573858,5.791783487356182,215.29426200389858
42901256.55671648,0.01658838413048278,0.001693153028179684,5.801114922823422,211.85775620937343
42905645.530539885,0.016797822854824722,0.001178550196978237,5.790895245838299,208.01728758811947
42884002.95287872,0.016477070602655,0.0007235842991238672,5.76562508184306,204.65205168724057
42890057.94112746,0.016858435062588658,0.00028252895927452466,5.745170942439613,199.99649899005888
42896101.86098862,0.017256582304134488,0.00024349119798969365,5.725705252512101,196.6455824136734
42888872.17392591,0.017289058857393496,0.0003676616729328902,5.709007795119032,192.9089179635048
42893158.687090315,0.017675225688387735,0.000864379400575071,5.690368850717243,188.18625425100328
42893689.12947075,0.017986751316827733,0.0004780290953975638,5.67149511153717,184.00156320333483
42913285.78819718,0.0185880240290595,0.0003599727296058043,5.6732235305333685,181.15023998022082
42919482.352993794,0.01905078009059375,0.0003998596901677029,5.657718828039869,177.81655296087268
42931321.771840274,0.01958398897272339,0.00020057498095651125,5.650241600679882,173.31970502138142
42922472.82728078,0.019707819473840694,0.0004930743343780804,5.631717807148323,169.78209975957876
42966867.71430294,0.020307566180095316,0.0006226139789353212,5.684693001825994,167.11698460578924
43019620.831150085,0.021301642201198824,0.0008836798159181499,5.72387921113414,163.84013786315924
43087389.0545358,0.022506350558779815,0.001321242851977627,5.775089694156578,159.26633567810066
43156464.75273799,0.023761507596836644,0.0014620233354415114,5.822242168556319,155.6230112314225
43166780.0283842,0.02419573896173343,0.0019745249448867245,5.8117597937101495,150.8230112314225
43169831.939398855,0.024464119654304093,0.0023397685542252476,5.801092218150421,146.81092605590828
43163591.846582256,0.0245181450887461,0.0028536619243202366,5.78976641535014,142.75398119688043
43174162.54014196,0.02499068621776756,0.0033672805737446645,5.78030179157737,137.95398119688042
43184901.96823922,0.025476195782016976,0.003880880442537242,5.771357517476481,133.1539811968804
43195824.72088288,0.02597448400062969,0.004394380792867317,5.762930026510326,128.3539811968804
43196860.45997797,0.02624338446477564,0.004670801475786817,5.7537022250591905,124.73394122123725
43208110.44312558,0.026766171436630085,0.005183940714906689,5.746127136271848,119.93394122123725
43224966.10238684,0.027367177184135182,0.005696514754983769,5.743677183652759,115.42086853981024
43254330.41002875,0.028127717027746066,0.006000633813153963,5.751823077984217,112.20857702493674
43264396.041461416,0.028625030144422282,0.005840232287469622,5.745368034764316,108.59309936761863
43203897.759890676,0.02744172486648135,0.005884086300051247,5.729870312178453,105.26779502630241
42233638.84301899,0.004061976282805816,0.000325992860520298,4.341873764955908,315.41120581626893
42274522.779370606,0.003518486755630319,0.0002803579396810375,4.5649773530286435,312.80106698274614
42272027.91018778,0.00414687965635682,0.0008017198574912135,4.571060913749192,308.0905236363411
42271144.45113127,0.00479486381831929,0.0009712975353194963,4.586692122818917,304.3701920151711
42315678.463142015,0.004659553316658483,0.0013811884522735263,4.81019771094443,300.5259487271309
42351647.89999273,0.004702178908662982,0.0016886102959970566,4.992633252682079,297.46660103797916
42395007.07125353,0.005019406664102518,0.001811560149777544,5.1911103203988835,294.65156855583194
42438111.70313373,0.005553812964014484,0.0012906803169717477,5.3510478814966795,290.68514109849934
42445954.00926903,0.006059468674315256,0.000771338701700746,5.325193089520511,286.2775283455849
42446602.06685003,0.006569837445946308,0.00025717335010173235,5.274493172332184,281.4775283455849
42448964.956340596,0.007061426710683126,0.000275788898436526,5.242236560680594,278.52623285055165
42449293.05813864,0.007611507326610893,0.00041223098147218773,5.204905896469327,274.89701896905905
42480591.90330977,0.008149470719819078,0.00013671214230406633,5.277024593985972,271.57653823047883
42539194.88098453,0.008810700103107133,0.0006391581069836894,5.424065241763656,266.7765382304788
42594846.034373,0.00953135425488378,0.00042367164733105966,5.547198917727011,263.08840912729505
42617980.98992284,0.010117345114919973,0.00012039964987771459,5.563846725571277,259.44567178636794
42612615.41735984,0.010366146956073284,0.0005501921410194726,5.521376646875923,255.22072960287338
42612030.17050582,0.010756575014750318,0.00100642185308565,5.485530426239467,250.7294129505754
42617613.03246851,0.01124878114476778,0.0015245770858860704,5.463529998228411,246.13017007261521
42665825.503066435,0.011825403954671637,0.002041955331309348,5.556039326685294,241.88788367658861
42720090.36465104,0.012710151831451424,0.002558744880330743,5.633054583919565,237.4731201544405
42782354.804982185,0.01373841392709959,0.0029577125181441586,5.713884942230073,233.03457366377125
42787566.849593796,0.014116237413166739,0.0024403446739985394,5.689912059492193,228.34377778917562
42791657.621864125,0.014506694592740715,0.0024279545060916664,5.664784188957221,225.1052518501879
42792968.58321422,0.014849393471003525,0.002933387859255789,5.639999404148664,220.46987220197929
42765930.37470348,0.014536633173600016,0.0024176658477384756,5.603063387247314,217.07406283766045
42754215.71051146,0.014483948870967402,0.0026198115267993495,5.583630437726772,214.84450353533043
42740249.50144847,0.014531425486189202,0.002603173768055977,5.551830760553215,212.39179054647698
42742679.18806876,0.014783913714703657,0.00311933879059689,5.544934133040088,208.91687488704935
42804998.56737444,0.015759595738615715,0.0031494531199053387,5.6216948785894445,205.61654036194102
42853866.89987821,0.016651996355029963,0.0035260340248040585,5.669327244101964,202.03889788538234
42918071.25951298,0.017747922288841415,0.003008987153574836,5.733007727641841,197.23889788538233
42932821.47378088,0.017804466696815194,0.0029425529223443326,5.76890622084992,195.9948649063708
42994896.3624034,0.01893774612135402,0.002428905828192508,5.8198659930771885,191.4054858818652
43045831.68562366,0.019843712763427137,0.002376686708126895,5.862401514134996,188.83893097788112
43071842.43007874,0.02017114474297374,0.00197004923801474,5.899574818602311,186.32824565321224
43096476.23058883,0.02075966625791261,0.0014696550500163884,5.900411349092202,182.3725443497302
43105574.27295377,0.021108040874900272,0.0009879559424782805,5.8856020106696025,177.57254434973018
43104353.70045387,0.021141491807273257,0.0005725097871287588,5.879292914230148,174.044500090182
43105694.6594652,0.021196137168424077,0.00043934106261744123,5.878225121175622,171.4060028567912
43115000.869947396,0.021574469552920285,0.0005887603596113345,5.86404608642139,166.97201099544782
43130914.44512241,0.022064046061816275,0.0005340696865204247,5.856968917030287,163.85270981937666
43147270.82845709,0.02256789951911178,0.0009303340580925856,5.850627960659371,159.42833395153303
43143977.62869032,0.022665416932081295,0.001010418736293661,5.837427984388351,156.52817807346602
43129674.68354281,0.02250802742612736,0.0014948379109621936,5.823440457630593,152.79628660827896
43136898.44125433,0.02288925015184272,0.0019954731782410658,5.810990076524872,148.10481162220262
43150183.66638923,0.023391730431997826,0.002502481597982037,5.8027093821180475,143.49255728870654
43148519.27098417,0.023546387340232268,0.0026161553935488296,5.792803304435597,140.72172510772967
43146361.96529469,0.023729612290547774,0.002657079800517733,5.780569747201087,137.92853393703723
43156244.99389639,0.024216257132475372,0.0023703581150453196,5.770013482963361,133.8317795529964
43166343.0612713,0.024717235153003485,0.0023897003449192397,5.760077700191091,130.56977534443166
43180563.10966358,0.02515951192322472,0.0029010094484992035,5.762785448237597,127.01488497406271
43209349.000599675,0.025865656209852598,0.0034129485897890443,5.773332231088358,123.57654516845969
43221502.8037628,0.02640192845583983,0.003925959168724177,5.76575541862589,118.82268223911551
43224239.43702872,0.026659802021820226,0.004093092069435898,5.761401587612181,116.0742087140682
43240265.3093836,0.027260392902632363,0.004606372682856621,5.757570595268797,111.50264206081656
43250999.74113872,0.027786032453422187,0.005119943171070715,5.750446785057001,106.76097769886282
43220480.67219513,0.02733126005530839,0.005448443219950941,5.738335637904456,103.86561612039831
43166885.556139246,0.026336494808399155,0.005570511460132345,5.722063001611819,100.60401145368841
43116977.149144925,0.02544901741150591,0.005058264369896037,5.7044982070690615,96.29003378301886
42233638.84301899,0.004061976282805816,0.000325992860520298,4.341873764955908,315.35822598934175
42274514.71617181,0.0037729585545687614,0.00017153648535293584,4.575797330061674,312.50518946647645
42281222.43876749,0.004293337604236138,0.0006928060457356728,4.628277131213929,308.11712822914126
42286297.578336805,0.004849118158015497,0.0008332355003342703,4.663629931060468,304.81554901599884
42295373.885147326,0.005353346871389666,0.000929537566850107,4.710809352278081,301.8805392026901
42323542.17118554,0.004958112990189254,0.0013148509885741561,4.847494425496668,298.8272269248962
42369296.20078718,0.005195993459011874,0.001036316929113084,5.055436539795119,295.40143616199487
42386165.77433621,0.005322234657355437,0.001487186900416159,5.126949397839822,292.9333712577819
42432936.92403045,0.00581330750166733,0.0020065831275271795,5.302869179726641,288.76024764776224
42443192.3336801,0.006238539820218971,0.001958713781308127,5.302796171540427,286.42790693044657
42449488.63654867,0.006760906456727815,0.0024008675826285362,5.278169498453197,282.1746022343635
42449520.007725954,0.007285480076006226,0.0018812537964223584,5.235455065123066,277.3934606432914
42449789.9801086,0.007838607552010688,0.0013623167302226796,5.199830567070788,272.5934606432914
42454330.92895448,0.008399375309857508,0.0010656103833836619,5.183727066268728,268.71976004838933
42478420.795056134,0.008937561718676141,0.0015829019960771256,5.229839904637409,265.2433607339858
42536839.98824369,0.009547190350027912,0.0019530773618373239,5.368844776998848,260.8967511892318
42548781.40753379,0.010088756532346274,0.00188472211858618,5.366876550929406,258.08304690122594
42569464.66301352,0.010585319640059406,0.0022945625284067693,5.393528326068942,255.11319719552984
42590531.7708495,0.010869064882597064,0.0028119551486316895,5.4362509464118585,252.2916441679
42592398.87429268,0.011365242237716285,0.003330147484644561,5.408054922330434,247.49164416789998
42589224.92600741,0.01177201279469412,0.003246144474120259,5.37727518343287,244.25099639892568
42590621.933204636,0.01229993355562731,0.002868542677379995,5.353670868307664,239.88304898738852
42591921.034784935,0.012842547191752415,0.0023523608933516556,5.332314630713969,235.0830489873885
42567654.18056727,0.012868304187796394,0.0018388786061712085,5.2858767382251495,231.45642766952506
42585496.73783616,0.013082211408153082,0.0016196863743874249,5.321893352282202,229.6725947022437
42621218.39907866,0.0137210174917834,0.0012958270691252488,5.37168370860249,226.76805356144897
42657397.819457725,0.014386300463715296,0.0008036188801322379,5.417803974092658,223.29094095826142
42688180.858006306,0.015044817154505409,0.0005797462822329384,5.45026541165281,220.85040493011468
42725174.65933571,0.01575191745387974,0.0007929417853975264,5.490436510483762,218.2344229280948
42742478.81241367,0.016081371739190636,0.0004553614042035727,5.512234083410922,216.06536400914186
42751619.74707619,0.016122936437246913,0.0007532106331738478,5.53552456256286,214.36368772983545
42786697.541836,0.01684718127943218,0.000613575221701695,5.5662786668849575,212.18346929550165
42769120.66215115,0.016808652230379074,0.0009517443415142711,5.539031858401902,208.822058224678
42773683.1212915,0.01730734426437719,0.0005093281852272714,5.523315741239738,204.02205822467798
42758748.64786493,0.017370796996511808,0.0003615730830660264,5.498339050345726,200.76252520084375
42795297.26734549,0.017706365046531728,0.0004930238235812559,5.55598790687745,197.8999781608581
42839716.047111414,0.018483683334149778,0.00040248615568545863,5.599348549325368,194.1451393604278
42893626.97410917,0.019400380600115466,0.0007860766938698631,5.6497103302657585,189.936937379837
42954970.11050097,0.02039047126895151,0.0012683616217980384,5.707310725563866,185.3547123432159
42964993.67135757,0.020862521332796778,0.00130320098946072,5.697134741003717,182.15858304500577
42975363.08278061,0.021348492621054344,0.0012298305295952569,5.687894139514204,178.85441710948942
42972973.76107104,0.021568350570037042,0.0014802039276814224,5.674038097944809,175.3238565802574
42981135.322812,0.022053298160374005,0.0019870395335735706,5.66320196710028,170.52417234182357
42989423.428030185,0.022550884106844755,0.002497924944078136,5.653049628127638,165.72417234182356
42997720.074823976,0.023058293202870103,0.002469224864306933,5.643494098076251,162.43577460050582
42999440.256800234,0.02341805880679715,0.002874336798804248,5.632828798880448,158.27628260850906
42997081.1484093,0.02356310386625077,0.0030472835857056698,5.628651922758837,155.92768573760986
43011208.76401506,0.02415433187904745,0.003561122257162456,5.626078535346658,151.4123563051224
43027730.408469744,0.0246228576527196,0.00407516948300435,5.634299967906653,148.0828679919243
43003650.154326044,0.024384028239185177,0.004170383912019232,5.618417854536316,146.0804068207741
43017469.177934535,0.02498863131356869,0.004684768166466284,5.6158260969771305,141.51299675703052
43001434.35409887,0.0248040619638612,0.004215058735155376,5.610281923014656,139.02326805852357
42987026.98069518,0.024500567043159165,0.003700279731414921,5.613416026454912,136.5659355308861
42952109.19403647,0.02380042718125821,0.0031861067254523754,5.606010909081096,133.12059557698672
42917893.98698838,0.02314775744740603,0.002671562566234292,5.596558431831822,129.68187710307544
42887931.43505324,0.022756546690678944,0.002156591546889375,5.5792830568445195,126.32904698513454
42883054.149181135,0.023012905447090243,0.0016409204725370368,5.567456327649632,122.1870079722256
42862798.13757238,0.02292175881079713,0.0011255615475317263,5.550642036512558,118.74688416980213
42883959.71873263,0.022915415285379714,0.0006101422618892474,5.593509053960663,115.01001124642795
42944163.21548326,0.023941563278350893,0.00010197449163228617,5.641510440082686,110.70782931111759
42993329.09172669,0.0246595415001993,0.00015393508761830168,5.687817188615018,107.7620341327042
43030076.21608617,0.02522581379447125,0.00043480805775356345,5.721812637942952,105.38451375029987
43030617.60081294,0.024780431879996307,0.0005214148409594547,5.759876679970704,101.9590785887093
43049611.747068256,0.0247849251774241,0.0005926892291034317,5.80193279020658,99.28549701236196
42194575.50847879,0.004522423893375482,0.00032614262300906786,4.154896463445127,317.31764817237854
42245521.9864328,0.0039441367264606165,0.0007516702542311082,4.405601624605515,313.0807800531387
42262296.197984494,0.00423727153730384,0.0003725763434618792,4.522772061389207,309.7102956652641
42262160.95216227,0.004534064554443035,0.0007469456973235853,4.5350144894700835,306.8694425106048
42265182.90857297,0.0050123189000980655,0.0006515314421019508,4.568410106274248,304.04139583110805
42245146.058740705,0.005378639048355804,0.0005126344179878585,4.49219657866444,302.11927204132076
42261536.282179095,0.0057147166191905685,2.492126883192543e-05,4.578442768830264,298.365757715702
42302056.36517815,0.005412347605021229,0.00043971446880571654,4.752261776753434,294.5753752112388
42349970.05210305,0.005480009336693363,8.673385329556514e-05,4.962735840485208,290.24205211400977
42397528.58216396,0.005643342508061424,0.0002622971428510248,5.167334602708049,286.46429113149634
42450573.1074217,0.006079973473326267,0.0005603159261240778,5.370230541866533,282.5870301723479
42504979.67101436,0.0068081270900702895,0.0010033021104695174,5.53158311614209,278.28140380382524
42532886.192001164,0.007042978735722494,0.0007116255567503679,5.631717328035144,275.7307694792746
42587411.736835055,0.00796814457323228,0.00019567257338943812,5.743855103129577,271.25639034509646
42590086.54126854,0.008286793189949753,0.00041075862526176516,5.689482336493462,267.38470476865757
42591752.480025284,0.008617854306583994,5.760546085192217e-05,5.638493998074417,263.0549770236014
42594047.20289634,0.008998683408426205,0.0004932983726523537,5.591983008653733,258.2549770236014
42600216.38753122,0.009438381186981242,7.178597404996073e-05,5.560483198054956,253.9335858225821
42602250.65295114,0.0098662180102289,0.0005762960501644459,5.5213038913084285,249.1335858225821
42588720.727425694,0.009841674894298207,0.0006400968841949055,5.481716643270419,247.1590640664099
42588666.566797376,0.010201667788199998,0.0008841100345764236,5.451833491164966,243.70208342075333
42583247.034143254,0.010534573997773264,0.0012000856926529559,5.412516074890021,239.8529726028441
42584737.79079134,0.011046775326968057,0.0017194061528911118,5.38370267196708,235.05297260284408
42593671.077528596,0.011598245518894202,0.002238543781601101,5.3753233113585805,230.66663346290574
42610308.41669154,0.012178681191585184,0.0017189331340832705,5.385313647170432,226.71175529956804
42603103.80748555,0.012527268797290046,0.0011999340519243495,5.35381003321755,222.30920989513385
42603259.256540686,0.013054632829941806,0.0014234015117050832,5.33194836201797,218.47788492441165
42645230.34761789,0.013726971669022214,0.0019414091039712505,5.393641747702508,214.64810379743565
42699008.25589334,0.014401372640435891,0.0015705318488681988,5.477525211976017,210.61095925569524
42750871.24684014,0.015076118310669085,0.0020874085447471656,5.554303045215408,206.24942256212225
42786287.074091546,0.015757594221659996,0.0024831240587688775,5.590162415050644,203.2687991976737
42849313.43126908,0.016771472598440983,0.0020835922007108655,5.660909725866997,198.8378207087516
42898032.20034608,0.01747653894635502,0.002302736952773521,5.721252007208879,195.66015698909752
42951943.84546901,0.01846799157624629,0.0021837672128051802,5.766022769679604,192.70799358487122
43012875.73146339,0.019576763058774916,0.0020370139981142846,5.814374038931736,189.3427942514419
43048627.47394475,0.020156431713997325,0.0018359247279546636,5.849477704153435,187.04873223304742
43087412.71632289,0.020965357945648386,0.001322410793654191,5.866910330247631,183.81259948015207
43104889.27398087,0.021381864535261526,0.0018346518279960722,5.869052511107081,180.20812174081797
43113926.931957126,0.021745200440949977,0.0021633019641276708,5.85541263627778,175.9839220166206
43113179.26764692,0.0217440790429335,0.0022872397216214886,5.855332737436333,174.22658653259273
43122271.291325904,0.02212480278240449,0.0021811511012653504,5.842126739167496,170.69580638408658
43125661.812723696,0.022378507392497936,0.0026944423409536217,5.8290814347815685,166.1577343225479
43143144.81661357,0.0229043614417381,0.003207732951012103,5.824839399118771,161.79331872463226
43160787.612679206,0.023412527325854814,0.003305615420333677,5.823194304903536,158.96575818061828
43170589.7859159,0.023841739434082136,0.0038190239078643223,5.812076152890136,154.16575818061827
43143258.779011056,0.023380315630611714,0.004334140632155943,5.797921630315353,150.91293284893035
43153040.69170821,0.023832154892784282,0.0038219433128827258,5.7872083255599005,146.13814210891724
43162928.515197545,0.024298955134913827,0.004334754759645893,5.776852584662432,141.33814210891722
43157822.29459526,0.024414854779069812,0.003979536623686709,5.765029642689794,137.68378529548644
43157980.96244107,0.024641790489726256,0.0034683201285382725,5.755978700131741,133.54408836364746
43192021.20565666,0.025399998571471058,0.0031093246662118827,5.772025229478854,130.90053260326385
43191234.297589935,0.025533693172993262,0.0026026844665232845,5.7682386423168985,127.39353277683259
43183916.97195243,0.0255194063472163,0.0021011738915365594,5.763361100372231,124.1332440853119
43214714.665932484,0.02628864336815274,0.0016087403383751044,5.7725954616306865,120.40092811584474
43215158.18064677,0.026544797739921477,0.0011394175735077545,5.763405261262267,116.08069863319398
43232791.6440846,0.027018488254199172,0.0009837692462276977,5.769946634402368,113.79985710382462
43239778.66322057,0.027304601524524574,0.000660723823075094,5.7706669327246285,110.50069406032563
43214068.1696441,0.026849882355546355,0.0005704962602846066,5.764931354544371,107.74224462509156
43184710.15251739,0.026350780580311105,0.0005828787869553249,5.755822934534198,105.4258007645607
43138534.23686583,0.025505355530960196,0.0006920975333022595,5.740483524451548,101.24695755243302
42215704.96278821,0.004463586170129746,0.0,4.274909721546931,317.59814697504044
42241985.30546312,0.0038217162557392303,0.0005215376142359663,4.3722665770311515,314.1992745280266
42298507.41028841,0.003436520653019045,0.00034280462460708566,4.725160287898484,310.4515723347664
42351804.99994763,0.003451691868275927,0.0008634562357066509,5.090206979649208,305.84433504343036
42339628.13904312,0.003826470812326263,0.0007007368332878505,4.967158103602894,302.7278705716133
42319841.36444544,0.004165950137056784,0.0012219391012737528,4.829602052042595,298.85581002235415
42322563.63083114,0.004762714625364879,0.0017429511381131582,4.828415353327841,294.22850003242496
42321905.79659962,0.005401777201961212,0.0016557521088028616,4.813905051402637,290.7604434013367
42300774.68558384,0.005827558209574848,0.0021570711260635355,4.7248471384285455,286.97702971696856
42313308.608094126,0.006109404720852734,0.002570139585029063,4.77767001265925,284.1122165977955
42369845.96471977,0.00618880722752922,0.0029566921438489422,5.000228088173168,279.71880417466167
42427202.40728412,0.006541448300693258,0.002916490177627088,5.209671633435097,276.40104900002484
42469167.11304438,0.007086787692956937,0.0023956371456093617,5.331583869229716,272.49420693516737
42456771.36229418,0.00707073180256231,0.002488834684125506,5.285369954229531,270.9190813004971
42456788.95734808,0.007593124549604658,0.002167092437427023,5.244359925174463,266.75084739327434
42435571.366507374,0.007729473427350231,0.002101780486654552,5.165520674986784,264.35331245064737
42435779.76400016,0.008313830940581359,0.0026204069084048176,5.13735346563435,259.55331245064735
42457694.49557034,0.008843924505529746,0.002772752025386775,5.180251920372721,257.09505646824834
42493471.58262374,0.009191196526460946,0.002698591438769894,5.27122670190948,254.81844180226324
42541149.35731367,0.009794324221422433,0.0021803925428939656,5.375211185129759,250.61601026654242
42600675.16775561,0.010561151891419386,0.0019558356849022425,5.494737441943774,246.7226881444454
42661196.12802413,0.011448382531859229,0.0014430875453245535,5.598904574869393,241.9226881444454
42696000.6845798,0.011780683346133242,0.000940586801440968,5.677788270476734,238.34934086203575
42754428.35085712,0.012788065123629937,0.0005290652321963989,5.75322065853725,233.96080276370049
42750154.611285195,0.012885921002814634,0.00031449685522138844,5.724957502017357,229.8339470565319
42763888.25749765,0.013359765752267645,0.0006760796029177538,5.713362619818036,225.55144230723383
42755970.70282243,0.01341901079611896,0.001163906583765566,5.683362532550387,221.4479299247265
42757616.54857801,0.013753755840843325,0.001670700724366393,5.655681145638104,216.76174878478054
42762380.00368438,0.014046485331986271,0.002183265973426476,5.643801626249776,212.90726937651638
42766497.586116016,0.014471979388251727,0.0026982116082437725,5.619677021309148,208.10726937651637
42741958.52388717,0.014235215666490046,0.0032154642573237586,5.582509976090824,204.611145991087
42745737.182732664,0.014698759249226362,0.0034810871844462325,5.560188348192416,200.58861107230192
42766213.47508292,0.015309981301748292,0.0039976221044100944,5.567695856657074,196.69574850201613
42770070.38144288,0.015788877047647896,0.0038673965436110394,5.54798572279749,193.0939435780049
42767779.06455089,0.016138958760186152,0.0043851339952768005,5.526411452361061,188.58311215043076
42776008.83600803,0.01667830668189333,0.004337062648310945,5.516171836119733,185.4764511525632
42756654.04623992,0.016666051835138043,0.004221926229808676,5.486988035596227,182.97272612452517
42791700.60832385,0.017336489142049428,0.003702503441659007,5.523079995974311,179.6217956662179
42836882.08737525,0.01806484184452755,0.0032046926667343846,5.573266538881116,175.80047137737284
42882113.986683026,0.018840413774416524,0.0029733742373900082,5.618231667561511,172.86294586658488
42947048.48074884,0.019917705472320843,0.00245458730597197,5.678984573089003,168.06294586658487
43013426.31876581,0.021059530607910677,0.0026579038334450388,5.734803348031115,164.22714097499858
43079294.05320424,0.022231920076870776,0.0021403859516231907,5.784284842806,159.5151563882829
43136169.24596916,0.023184886975282513,0.0016241182062446049,5.830745779953202,155.24588756561292
43206217.173049085,0.024473790032825345,0.0011091578875720496,5.874753765986819,150.4458875656129
43277668.016217604,0.02580702160141418,0.0010390288634819903,5.915463402132407,147.0294251918794
43350456.16673135,0.027179801383973624,0.0005298737677454598,5.953207101821899,142.2294251918794
43407312.66187473,0.028243791633398744,0.00011564631175439913,5.981754636418988,138.27785601615918
43473440.83628481,0.029477857764781894,0.00021373714384538282,6.014313413416309,134.94392790794384
43550072.87912507,0.030951208772750545,0.00013060111665251926,6.045545651617585,131.00530720949186
43592349.812973425,0.03177693838677603,0.00039465758282218,6.056816341879433,128.43605817556394
43595854.64029221,0.03183074297428559,0.0008981455398418045,6.052996293366095,124.21907097101224
43621395.42729538,0.03236825669146788,0.0011925206962769138,6.052363416474048,120.53837474584593
43609272.609047465,0.03206420460324774,0.0017045265667733431,6.050437634243328,117.01309950351728
43594251.442594394,0.03165701087909162,0.0014331490403506363,6.054060961869802,114.83885268569006
43578728.50141728,0.03127202004574665,0.0014196751744432966,6.053526723554649,113.223372501135
43522137.285935625,0.029931639474232902,0.0009079901654145415,6.056195979882158,108.423372501135
43524747.09536244,0.03000227337369207,0.0007715532488176205,6.050702330782212,105.41015006899848
43504631.86929073,0.029541633153989798,0.0011292399727196336,6.04787021923965,102.68875278234496
43485201.522297375,0.029070805000779118,0.0015756727247730807,6.049293581418509,99.77950979471221
43470406.54027541,0.028749129082447526,0.002089767146770388,6.045032265327539,96.35105067491546
43413775.75454298,0.02743740889627901,0.0026053089520368757,6.045646745250568,91.55105067491546
43376259.026275635,0.02658852570919423,0.0025411976739213283,6.042894134263023,88.99996504783645
43356837.434943095,0.026100588544863468,0.0020273965290055125,6.049183078953563,85.9836648702623
42194575.50847879,0.004522423893375482,0.00032614262300906786,4.154896463445127,317.5419141888618
42243353.8032709,0.003989189332422092,0.0006963815744732454,4.395819488047434,313.5952924370765
42242316.00602477,0.004624871986324843,0.0010026815665788022,4.435212635372392,309.4556704521179
42250034.54268215,0.0050977581295103816,0.0011677933741545366,4.500574678690741,306.25220221281046
42279635.16839158,0.005078758343214246,0.0016886348138186187,4.64186920492335,302.87525984048835
42325665.880721726,0.004857134339898529,0.0015367287207563272,4.864432504933768,299.6989751935004
42357193.876429655,0.005071655031998189,0.0020568473664923687,5.008393377721114,296.27868218421924
42333948.90320198,0.00534009625175351,0.0015368474138708242,4.889079387408562,292.5561168193816
42333369.56794345,0.005972414099320717,0.0013636758547054535,4.870817509609504,288.8233168601989
42332085.22791969,0.00643675295230951,0.0008443522850354171,4.8589261978178495,284.7839545726775
42324799.40548514,0.00683997841860867,0.0007945693281192261,4.8303346014424555,282.4372351288794
42329993.771871984,0.006209127297701374,0.0003657464937998085,4.868340206159477,278.6993791222571
42351986.45578076,0.0063351211680165755,0.00019411479969571696,4.952870790062436,275.726117312908
42409307.83580395,0.006627975020512253,0.0006667771547549075,5.161214611944083,271.01629899740203
42425591.11774551,0.007156574351980148,0.0011842066693727538,5.187727818870516,267.0985828995703
42410449.00821185,0.0074386899247131525,0.001082861478022765,5.119528159408953,264.30729013681395
42418920.75167229,0.007997696973517099,0.0016022143900349636,5.121158138406376,259.96903597116454
42402010.79726794,0.007958510322986044,0.002122631716425357,5.075273979571707,257.51304436922055
42439751.731627986,0.008418424991509991,0.0016017511974597827,5.174400128706825,253.81309211254103
42466893.899418704,0.008949075900130412,0.0010814974688294252,5.230113849746372,250.49731664657577
42503219.97700967,0.009366831927167012,0.0005616803368524156,5.316205580103946,246.86158753633484
42527268.12713004,0.009439665426711916,4.7816690913454505e-05,5.3894412380587395,243.76654449701294
42538346.211067446,0.009973757943575908,0.00011808055480693982,5.383427376382454,240.6025773286818
42524352.54923092,0.010150406863866828,0.0006355804325044885,5.334334959947762,236.52542399168001
42546665.11519202,0.010658536218660019,0.0011545106942040966,5.365790051852768,233.2541226416825
42559002.18459335,0.010986869997918954,0.0016734576841988629,5.381355159692189,230.2569727808236
42619087.0209638,0.011766525932441945,0.001280093724220117,5.490027319446913,225.84685818254937
42661780.55911634,0.012447590440063874,0.0008973231190289303,5.553755140513081,222.44115791618813
42704901.4951609,0.013080808567539284,0.0014143755426088613,5.619796647552595,218.58349669277658
42708765.199138194,0.013502115655278486,0.0008972572701847739,5.59394619257815,213.78349669277657
42690697.103240594,0.013424996356953253,0.0006444960434313497,5.556931628502114,210.79859046041955
42694305.15354714,0.013885856618010882,0.0011602660552599742,5.533577989974862,206.00088211596002
42675780.729594216,0.013852996616536287,0.0015787892528209392,5.497170117518867,202.51860426962367
42679207.954563595,0.014352131012705825,0.002030840078475645,5.476507748484173,197.92090729773037
42679651.619266555,0.014684294875386465,0.0015137831891064478,5.462656736559811,193.92385047972195
42701390.62837312,0.014807551619776902,0.0012308847241912172,5.5096074379439814,191.7687384516
42755236.438689865,0.015674667269245136,0.0009654647987388117,5.574685382595333,188.2172473341226
42795179.97698372,0.016320511893749244,0.000635286312741025,5.621895101499254,185.17715671360486
42859522.22633307,0.01737750109709295,0.0001822974768312172,5.689827566491992,180.37715671360485
42925099.928755626,0.01850146574534461,0.0006334174648075823,5.7512618412132746,175.57715671360484
42932362.497952096,0.018907549361338438,0.00056343386249634,5.735152109231189,172.15223143398754
42905533.50855511,0.018476698767754207,0.0010689972580184078,5.713982148367756,169.03074264824383
42906369.07477493,0.01870039355182154,0.0007407522038345589,5.701582363682302,165.53727817833416
42906635.7919221,0.018898561421472747,0.0005908829001275448,5.691119608591099,162.7932262450456
42913769.50286597,0.019354825398769652,0.000276468787351879,5.67644033631688,158.50105266869062
42889270.389070414,0.019064937211894763,0.0003183829890797567,5.653289307772274,156.56423909962172
42902197.22582914,0.019609291583855118,0.0006202920238855704,5.646983614488926,152.65493748486037
42897697.25448866,0.019825452572655757,0.0010356087926391962,5.630344705230588,148.65934646427627
